top - 11:54:46 up  1:09,  1 user,  load average: 1.67, 1.11, 0.92
 122318 999       20   0 1586332  97792  40704 S   0.0   0.1   0:00.89 mongod
 122436 root      20   0  719852  10208   8192 S   0.0   0.0   0:00.00 containerd-shim
 122446 root      20   0  719660  10360   8192 S   0.0   0.0   0:00.00 containerd-shim
 122502 root      20   0 1082284   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 122508 root      20   0 1156272   3712   2816 S   0.0   0.0   0:00.00 docker-proxy
 122524 999       20   0 1578748  94592  40832 S   0.0   0.1   0:00.90 mongod
 122525 11211     20   0  411364   4352   3328 S   0.0   0.0   0:00.02 memcached
 122542 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:0-ipv6_addrconf
 122566 root      20   0 1082028   3456   2688 S   0.0   0.0   0:00.00 docker-proxy
 122577 root      20   0 1082284   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 122631 root      20   0  719596  10324   8064 S   0.0   0.0   0:00.01 containerd-shim
 122632 root      20   0  719596   9972   7936 S   0.0   0.0   0:00.00 containerd-shim
 122699 11211     20   0  411364   4480   3328 S   0.0   0.0   0:00.03 memcached
 122700 10001     20   0 1266656  34560  24832 S   0.0   0.1   0:00.08 all-in-one-linu
 122777 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/1:4-events
 122824 root      20   0  719916  10112   8192 S   0.0   0.0   0:00.00 containerd-shim
 122908 999       20   0  133928  12032   7680 S   0.0   0.0   0:00.10 redis-server
 122914 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/7:3-events
 122930 root      20   0  719916  10096   8192 S   0.0   0.0   0:00.00 containerd-shim
 122931 root      20   0  719596  10236   8192 S   0.0   0.0   0:00.00 containerd-shim
 122997 999       20   0 1586332  97664  40448 S   0.0   0.1   0:00.89 mongod
 123022 root      20   0  719852   9980   8064 S   0.0   0.0   0:00.00 containerd-shim
 123087 root      20   0 1155760   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 123094 root      20   0 1229748   3456   2688 S   0.0   0.0   0:00.00 docker-proxy
 123108 root      20   0  719596   9468   7808 S   0.0   0.0   0:00.01 containerd-shim
 123125 11211     20   0  411364   4480   3328 S   0.0   0.0   0:00.02 memcached
 123189 root      20   0 1229748   3712   2816 S   0.0   0.0   0:00.00 docker-proxy
 123197 root      20   0 1156016   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 123205 root      20   0   64884   9804   7628 S   0.0   0.0   0:00.04 openresty
 123221 root      20   0  719596  10112   8064 S   0.0   0.0   0:00.01 containerd-shim
 123252 root      20   0  719852  10624   8320 S   0.0   0.0   0:00.01 containerd-shim
 123406 root      20   0  151108  10496   9600 S   0.0   0.0   0:00.03 SocialGraphServ
 123407 root      20   0  155116  10752   9600 S   0.0   0.0   0:00.03 PostStorageServ
 123439 root      20   0  719852  10084   8064 S   0.0   0.0   0:00.00 containerd-shim
 123477 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/10:2-events
 123543 root      20   0   46476   7168   6656 S   0.0   0.0   0:00.02 MediaService
 123654 root      20   0  719596  10240   7936 S   0.0   0.0   0:00.00 containerd-shim
 123732 root      20   0  719852  10108   8192 S   0.0   0.0   0:00.01 containerd-shim
 123744 root      20   0   81308  10624   9472 S   0.0   0.0   0:00.02 UserMentionServ
 123761 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123762 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123763 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123764 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123765 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123766 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123767 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123768 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123769 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123770 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123771 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123772 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123773 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123774 nobody    20   0   69880   8492   5824 S   0.0   0.0   0:00.00 openresty
 123807 root      20   0   47072   7424   6912 S   0.0   0.0   0:00.02 ComposePostServ
 123852 root      20   0  719596  10752   8320 S   0.0   0.0   0:00.00 containerd-shim
 123927 root      20   0  719852  10616   8320 S   0.0   0.0   0:00.00 containerd-shim
 123974 root      20   0  155068  10624   9472 S   0.0   0.0   0:00.02 UrlShortenServi
 123975 root      20   0   47456   7552   7040 S   0.0   0.0   0:00.02 HomeTimelineSer
 123995 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/10:3-events
 124052 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/3:3-events
 124065 root      20   0  719596   9976   8192 S   0.0   0.0   0:00.01 containerd-shim
 124140 root      20   0   46708   7296   6784 S   0.0   0.0   0:00.03 TextService
 124166 root      20   0  719596  10352   8192 S   0.0   0.0   0:00.00 containerd-shim
 124238 root      20   0  150932  10496   9600 S   0.0   0.0   0:00.02 UserTimelineSer
 124281 root      20   0 1082028   3584   2816 S   0.0   0.0   0:00.00 docker-proxy
 124287 root      20   0 1303480   3584   2688 S   0.0   0.0   0:00.00 docker-proxy
 124321 root      20   0  719852   9844   7936 S   0.0   0.0   0:00.01 containerd-shim
 124331 root      20   0  719852  10340   8192 S   0.0   0.0   0:00.00 containerd-shim
 124379 root      20   0  719596   9960   7936 S   0.0   0.0   0:00.01 containerd-shim
 124409 root      20   0   41296   7808   6656 S   0.0   0.0   0:00.03 openresty
 124410 root      20   0   46512   7296   6784 S   0.0   0.0   0:00.02 UniqueIdService
 124411 root      20   0  155368  10624   9472 S   0.0   0.0   0:00.03 UserService
 124592 nobody    20   0   41696   3696   2176 S   0.0   0.0   0:00.00 openresty
 124593 nobody    20   0   41696   3696   2176 S   0.0   0.0   0:00.00 openresty
 124594 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124595 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124596 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124597 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124598 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124599 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124600 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124601 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124602 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124603 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124604 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124605 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124606 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124607 nobody    20   0   41696   3700   2176 S   0.0   0.0   0:00.00 openresty
 124657 prathik+  20   0    7504   3840   3456 S   0.0   0.0   0:00.00 log_script.sh
top - 11:55:27 up  1:10,  1 user,  load average: 1.57, 1.16, 0.95
Tasks: 468 total,   4 running, 464 sleeping,   0 stopped,   0 zombie
%Cpu(s): 16.9 us,  7.1 sy,  0.0 ni, 75.5 id,  0.6 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :  63972.4 total,  36420.5 free,  20117.3 used,   7434.6 buff/cache
MiB Swap:  32000.0 total,  31495.0 free,    505.0 used.  43158.1 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 122995 999       20   0   14.5g  14.2g   7552 R  76.2  22.7   0:51.37 redis-server
 124885 root      20   0  184560  54468   9344 R  71.4   0.1   0:00.86 chef-client
   7308 prathik+  20   0   12928   5888   4096 S  28.6   0.0   2:29.06 htop
    799 root      20   0  378908  79232  34648 S  14.3   0.1   3:00.06 esensor
 124890 prathik+  20   0   13612   4828   3932 R   9.5   0.0   0:00.05 top
      1 root      20   0  167220  11360   7648 S   4.8   0.0   0:10.31 systemd
  14037 prathik+  20   0   32.7g 227728 166676 S   4.8   0.3   0:44.41 chrome
 122281 999       20   0 1586332  98304  40832 S   4.8   0.2   0:00.95 mongod
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.01 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 slub_flushwq
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 netns
      8 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri
     11 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq
     12 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_kthread
     13 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_rude_kthread
     14 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_trace_kthread
     15 root      20   0       0      0      0 S   0.0   0.0   0:00.40 ksoftirqd/0
     16 root      20   0       0      0      0 I   0.0   0.0   0:02.30 rcu_preempt
     17 root      rt   0       0      0      0 S   0.0   0.0   0:00.70 migration/0
     18 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/0
     19 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     20 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     21 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/1
     22 root      rt   0       0      0      0 S   0.0   0.0   0:00.75 migration/1
     23 root      20   0       0      0      0 S   0.0   0.0   0:00.21 ksoftirqd/1
     25 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/1:0H-events_highpri
     26 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/2
     27 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/2
     28 root      rt   0       0      0      0 S   0.0   0.0   0:00.61 migration/2
     29 root      20   0       0      0      0 S   0.0   0.0   0:00.17 ksoftirqd/2
     31 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/2:0H-events_highpri
     32 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/3
     33 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/3
     34 root      rt   0       0      0      0 S   0.0   0.0   0:00.54 migration/3
     35 root      20   0       0      0      0 S   0.0   0.0   0:00.17 ksoftirqd/3
     37 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/3:0H-events_highpri
     38 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/4
     39 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/4
     40 root      rt   0       0      0      0 S   0.0   0.0   0:00.51 migration/4
     41 root      20   0       0      0      0 S   0.0   0.0   0:00.15 ksoftirqd/4
     43 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/4:0H-events_highpri
     44 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/5
     45 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/5
     46 root      rt   0       0      0      0 S   0.0   0.0   0:00.54 migration/5
     47 root      20   0       0      0      0 S   0.0   0.0   0:00.15 ksoftirqd/5
     49 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/5:0H-events_highpri
     50 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/6
     51 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/6
     52 root      rt   0       0      0      0 S   0.0   0.0   0:00.32 migration/6
     53 root      20   0       0      0      0 S   0.0   0.0   0:00.61 ksoftirqd/6
     55 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/6:0H-events_highpri
     56 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/7
     57 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/7
     58 root      rt   0       0      0      0 S   0.0   0.0   0:00.90 migration/7
     59 root      20   0       0      0      0 S   0.0   0.0   0:00.18 ksoftirqd/7
     61 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/7:0H-events_highpri
     62 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/8
     63 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/8
     64 root      rt   0       0      0      0 S   0.0   0.0   0:00.66 migration/8
     65 root      20   0       0      0      0 S   0.0   0.0   0:00.17 ksoftirqd/8
     67 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/8:0H-events_highpri
     68 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/9
     69 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/9
     70 root      rt   0       0      0      0 S   0.0   0.0   0:00.57 migration/9
     71 root      20   0       0      0      0 S   0.0   0.0   0:00.19 ksoftirqd/9
     73 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/9:0H-events_highpri
     74 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/10
     75 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/10
     76 root      rt   0       0      0      0 S   0.0   0.0   0:00.53 migration/10
     77 root      20   0       0      0      0 S   0.0   0.0   0:00.15 ksoftirqd/10
     79 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/10:0H-events_highpri
     80 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/11
     81 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/11
     82 root      rt   0       0      0      0 S   0.0   0.0   0:00.52 migration/11
     83 root      20   0       0      0      0 S   0.0   0.0   0:00.16 ksoftirqd/11
     85 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/11:0H-events_highpri
     86 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/12
     87 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/12
     88 root      rt   0       0      0      0 S   0.0   0.0   0:00.61 migration/12
     89 root      20   0       0      0      0 S   0.0   0.0   0:00.15 ksoftirqd/12
     91 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/12:0H-events_highpri
     92 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/13
     93 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/13
     94 root      rt   0       0      0      0 S   0.0   0.0   0:00.36 migration/13
     95 root      20   0       0      0      0 S   0.0   0.0   0:01.35 ksoftirqd/13
     97 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/13:0H-events_highpri
     98 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kdevtmpfs
     99 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 inet_frag_wq
    101 root      20   0       0      0      0 S   0.0   0.0   0:00.18 kauditd
    102 root      20   0       0      0      0 S   0.0   0.0   0:00.00 khungtaskd
    103 root      20   0       0      0      0 S   0.0   0.0   0:00.00 oom_reaper
    105 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 writeback
    106 root      20   0       0      0      0 S   0.0   0.0   0:07.52 kcompactd0
    107 root      25   5       0      0      0 S   0.0   0.0   0:00.00 ksmd
    108 root      39  19       0      0      0 S   0.0   0.0   0:00.06 khugepaged
    109 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kintegrityd
    110 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kblockd
    111 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 blkcg_punt_bio
    112 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 tpm_dev_wq
    113 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 ata_sff
    114 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 md
    115 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 md_bitmap
    116 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 edac-poller
    117 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 devfreq_wq
    118 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 watchdogd
    120 root       0 -20       0      0      0 I   0.0   0.0   0:00.02 kworker/0:1H-kblockd
    121 root      20   0       0      0      0 S   0.0   0.0   0:15.62 kswapd0
    122 root      20   0       0      0      0 S   0.0   0.0   0:00.00 ecryptfs-kthread
    124 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kthrotld
    125 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 acpi_thermal_pm
    134 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mld
